Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-tpgf,randomiser-7xud,randomiser-5qjw,Randomise questionnaire elements?,Question Key,Response,Accuracy
24,1.73085E+12,05/11/2024 22:36:23,1.73085E+12,-5,05/11/2024 17:36:22,127065,4,questionnaire-g515,,41130349,BLIND,12011663,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.0.1,1440x900,1433x708,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-23,X,0
25,1.73085E+12,05/11/2024 22:36:23,1.73085E+12,-5,05/11/2024 17:36:22,127065,4,questionnaire-g515,,41130349,BLIND,12011663,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.0.1,1440x900,1433x708,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-24,his,1
26,1.73085E+12,05/11/2024 22:36:23,1.73085E+12,-5,05/11/2024 17:36:22,127065,4,questionnaire-g515,,41130349,BLIND,12011663,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.0.1,1440x900,1433x708,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-25,X,0
27,1.73085E+12,05/11/2024 22:36:23,1.73085E+12,-5,05/11/2024 17:36:22,127065,4,questionnaire-g515,,41130349,BLIND,12011663,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.0.1,1440x900,1433x708,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-26,X,0
28,1.73085E+12,05/11/2024 22:36:23,1.73085E+12,-5,05/11/2024 17:36:22,127065,4,questionnaire-g515,,41130349,BLIND,12011663,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.0.1,1440x900,1433x708,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-27,he,0
29,1.73085E+12,05/11/2024 22:36:23,1.73085E+12,-5,05/11/2024 17:36:22,127065,4,questionnaire-g515,,41130349,BLIND,12011663,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.0.1,1440x900,1433x708,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-28,X,0
30,1.73085E+12,05/11/2024 22:36:23,1.73085E+12,-5,05/11/2024 17:36:22,127065,4,questionnaire-g515,,41130349,BLIND,12011663,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.0.1,1440x900,1433x708,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-29,X,0
31,1.73085E+12,05/11/2024 22:36:23,1.73085E+12,-5,05/11/2024 17:36:22,127065,4,questionnaire-g515,,41130349,BLIND,12011663,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.0.1,1440x900,1433x708,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-30,stone,0
32,1.73085E+12,05/11/2024 22:36:23,1.73085E+12,-5,05/11/2024 17:36:22,127065,4,questionnaire-g515,,41130349,BLIND,12011663,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.0.1,1440x900,1433x708,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-31,X,0
33,1.73085E+12,05/11/2024 22:36:23,1.73085E+12,-5,05/11/2024 17:36:22,127065,4,questionnaire-g515,,41130349,BLIND,12011663,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.0.1,1440x900,1433x708,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-32,only,0
