Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-tpgf,Randomise questionnaire elements?,Question Key,Response,randomiser-7xud,randomiser-5qjw
44,1741713946186,"11/03/2025, 17:25:46",1741713945524,-4,"11/03/2025, 13:25:45",127065,6,questionnaire-g515,,44301881,12910210,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1511x954,,ClozeTask_EN,3,Biling,No,cloze-input-43,many,,Bilinguals_group1
45,1741713946186,"11/03/2025, 17:25:46",1741713945524,-4,"11/03/2025, 13:25:45",127065,6,questionnaire-g515,,44301881,12910210,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1511x954,,ClozeTask_EN,3,Biling,No,cloze-input-44,direction,,Bilinguals_group1
46,1741713946186,"11/03/2025, 17:25:46",1741713945525,-4,"11/03/2025, 13:25:45",127065,6,questionnaire-g515,,44301881,12910210,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1511x954,,ClozeTask_EN,3,Biling,No,cloze-input-45,man,,Bilinguals_group1
47,1741713946186,"11/03/2025, 17:25:46",1741713945525,-4,"11/03/2025, 13:25:45",127065,6,questionnaire-g515,,44301881,12910210,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1511x954,,ClozeTask_EN,3,Biling,No,cloze-input-46,or,,Bilinguals_group1
48,1741713946186,"11/03/2025, 17:25:46",1741713945526,-4,"11/03/2025, 13:25:45",127065,6,questionnaire-g515,,44301881,12910210,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1511x954,,ClozeTask_EN,3,Biling,No,cloze-input-47,box,,Bilinguals_group1
49,1741713946186,"11/03/2025, 17:25:46",1741713945526,-4,"11/03/2025, 13:25:45",127065,6,questionnaire-g515,,44301881,12910210,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1511x954,,ClozeTask_EN,3,Biling,No,cloze-input-48,made,,Bilinguals_group1
50,1741713946186,"11/03/2025, 17:25:46",1741713945526,-4,"11/03/2025, 13:25:45",127065,6,questionnaire-g515,,44301881,12910210,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1511x954,,ClozeTask_EN,3,Biling,No,cloze-input-49,and,,Bilinguals_group1
51,1741713946186,"11/03/2025, 17:25:46",1741713945527,-4,"11/03/2025, 13:25:45",127065,6,questionnaire-g515,,44301881,12910210,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1511x954,,ClozeTask_EN,3,Biling,No,cloze-input-50,weed,,Bilinguals_group1
52,1741713946186,"11/03/2025, 17:25:46",1741713945527,-4,"11/03/2025, 13:25:45",127065,6,questionnaire-g515,,44301881,12910210,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1511x954,,ClozeTask_EN,3,Biling,No,END QUESTIONNAIRE,657364,,Bilinguals_group1
﻿1,1741891551367,"13/03/2025, 18:45:51",1741891551014,-4,"13/03/2025, 14:45:51",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1470x720,,ClozeTask_EN,3,Biling,No,BEGIN QUESTIONNAIRE,,,Bilinguals_group1
2,1741892218641,"13/03/2025, 18:56:58",1741892218250,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-1,His,,Bilinguals_group1
3,1741892218769,"13/03/2025, 18:56:58",1741892218252,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-2,power,,Bilinguals_group1
4,1741892218769,"13/03/2025, 18:56:58",1741892218252,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-3,to,,Bilinguals_group1
5,1741892218769,"13/03/2025, 18:56:58",1741892218252,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-4,he,,Bilinguals_group1
6,1741892218769,"13/03/2025, 18:56:58",1741892218252,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-5,with,,Bilinguals_group1
7,1741892218769,"13/03/2025, 18:56:58",1741892218252,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-6,been,,Bilinguals_group1
8,1741892218769,"13/03/2025, 18:56:58",1741892218252,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-7,x,,Bilinguals_group1
9,1741892218769,"13/03/2025, 18:56:58",1741892218252,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-8,throughout,,Bilinguals_group1
10,1741892218769,"13/03/2025, 18:56:58",1741892218252,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-9,x,,Bilinguals_group1
11,1741892218769,"13/03/2025, 18:56:58",1741892218253,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-10,categories,,Bilinguals_group1
12,1741892218769,"13/03/2025, 18:56:58",1741892218253,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-11,of,,Bilinguals_group1
13,1741892218769,"13/03/2025, 18:56:58",1741892218253,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-12,the,,Bilinguals_group1
14,1741892218769,"13/03/2025, 18:56:58",1741892218253,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-13,fishing,,Bilinguals_group1
15,1741892218769,"13/03/2025, 18:56:58",1741892218253,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-14,or,,Bilinguals_group1
16,1741892218769,"13/03/2025, 18:56:58",1741892218253,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-15,often,,Bilinguals_group1
17,1741892218769,"13/03/2025, 18:56:58",1741892218253,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-16,the,,Bilinguals_group1
18,1741892218769,"13/03/2025, 18:56:58",1741892218253,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-17,x,,Bilinguals_group1
19,1741892218769,"13/03/2025, 18:56:58",1741892218253,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-18,x,,Bilinguals_group1
20,1741892218769,"13/03/2025, 18:56:58",1741892218254,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-19,x,,Bilinguals_group1
21,1741892218769,"13/03/2025, 18:56:58",1741892218254,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-20,tool,,Bilinguals_group1
22,1741892218769,"13/03/2025, 18:56:58",1741892218254,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-21,dig,,Bilinguals_group1
23,1741892218895,"13/03/2025, 18:56:58",1741892218254,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-22,was,,Bilinguals_group1
24,1741892218895,"13/03/2025, 18:56:58",1741892218254,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-23,x,,Bilinguals_group1
25,1741892218895,"13/03/2025, 18:56:58",1741892218254,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-24,ones,,Bilinguals_group1
26,1741892218895,"13/03/2025, 18:56:58",1741892218254,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-25,nuts,,Bilinguals_group1
27,1741892218895,"13/03/2025, 18:56:58",1741892218255,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-26,the,,Bilinguals_group1
28,1741892218895,"13/03/2025, 18:56:58",1741892218255,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-27,it,,Bilinguals_group1
29,1741892218895,"13/03/2025, 18:56:58",1741892218255,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-28,x,,Bilinguals_group1
30,1741892218895,"13/03/2025, 18:56:58",1741892218255,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-29,x,,Bilinguals_group1
31,1741892218895,"13/03/2025, 18:56:58",1741892218255,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-30,stick,,Bilinguals_group1
32,1741892218895,"13/03/2025, 18:56:58",1741892218255,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-31,x,,Bilinguals_group1
33,1741892218895,"13/03/2025, 18:56:58",1741892218256,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-32,x,,Bilinguals_group1
34,1741892218895,"13/03/2025, 18:56:58",1741892218256,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-33,x,,Bilinguals_group1
35,1741892218895,"13/03/2025, 18:56:58",1741892218256,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-34,tool,,Bilinguals_group1
36,1741892218895,"13/03/2025, 18:56:58",1741892218256,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-35,history,,Bilinguals_group1
37,1741892218895,"13/03/2025, 18:56:58",1741892218257,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-36,x,,Bilinguals_group1
38,1741892218895,"13/03/2025, 18:56:58",1741892218257,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-37,only,,Bilinguals_group1
39,1741892218895,"13/03/2025, 18:56:58",1741892218257,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-38,used,,Bilinguals_group1
40,1741892218895,"13/03/2025, 18:56:58",1741892218257,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-39,x,,Bilinguals_group1
41,1741892218895,"13/03/2025, 18:56:58",1741892218257,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-40,draw,,Bilinguals_group1
42,1741892218895,"13/03/2025, 18:56:58",1741892218258,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-41,cave,,Bilinguals_group1
43,1741892219025,"13/03/2025, 18:56:59",1741892218258,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-42,During,,Bilinguals_group1
44,1741892219025,"13/03/2025, 18:56:59",1741892218258,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-43,x,,Bilinguals_group1
45,1741892219025,"13/03/2025, 18:56:59",1741892218258,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-44,stomach,,Bilinguals_group1
46,1741892219025,"13/03/2025, 18:56:59",1741892218259,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-45,x,,Bilinguals_group1
47,1741892219025,"13/03/2025, 18:56:59",1741892218259,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-46,were,,Bilinguals_group1
48,1741892219025,"13/03/2025, 18:56:59",1741892218259,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-47,x,,Bilinguals_group1
49,1741892219025,"13/03/2025, 18:56:59",1741892218259,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-48,started,,Bilinguals_group1
50,1741892219025,"13/03/2025, 18:56:59",1741892218260,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-49,and,,Bilinguals_group1
51,1741892219025,"13/03/2025, 18:56:59",1741892218260,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,cloze-input-50,food,,Bilinguals_group1
52,1741892219025,"13/03/2025, 18:56:59",1741892218261,-4,"13/03/2025, 14:56:58",127065,6,questionnaire-g515,,44385389,12934635,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1470x956,1455x720,,ClozeTask_EN,3,Biling,No,END QUESTIONNAIRE,667247,,Bilinguals_group1
﻿1,1741995976082,"14/03/2025, 23:46:16",1741995976829,-4,"14/03/2025, 19:46:16",127065,6,questionnaire-g515,,44423303,12945937,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1280x800,1272x674,,ClozeTask_EN,3,Biling,No,BEGIN QUESTIONNAIRE,,,Bilinguals_group1
2,1741996281701,"14/03/2025, 23:51:21",1741996282015,-4,"14/03/2025, 19:51:22",127065,6,questionnaire-g515,,44423303,12945937,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1280x800,1257x674,,ClozeTask_EN,3,Biling,No,cloze-input-1,His,,Bilinguals_group1
3,1741996281877,"14/03/2025, 23:51:21",1741996282016,-4,"14/03/2025, 19:51:22",127065,6,questionnaire-g515,,44423303,12945937,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1280x800,1257x674,,ClozeTask_EN,3,Biling,No,cloze-input-2,teachings,,Bilinguals_group1
4,1741996281877,"14/03/2025, 23:51:21",1741996282016,-4,"14/03/2025, 19:51:22",127065,6,questionnaire-g515,,44423303,12945937,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1280x800,1257x674,,ClozeTask_EN,3,Biling,No,cloze-input-3,to,,Bilinguals_group1
5,1741996281877,"14/03/2025, 23:51:21",1741996282017,-4,"14/03/2025, 19:51:22",127065,6,questionnaire-g515,,44423303,12945937,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1280x800,1257x674,,ClozeTask_EN,3,Biling,No,cloze-input-4,man,,Bilinguals_group1
6,1741996281877,"14/03/2025, 23:51:21",1741996282017,-4,"14/03/2025, 19:51:22",127065,6,questionnaire-g515,,44423303,12945937,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1280x800,1257x674,,ClozeTask_EN,3,Biling,No,cloze-input-5,on,,Bilinguals_group1
7,1741996281877,"14/03/2025, 23:51:21",1741996282017,-4,"14/03/2025, 19:51:22",127065,6,questionnaire-g515,,44423303,12945937,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1280x800,1257x674,,ClozeTask_EN,3,Biling,No,cloze-input-6,been,,Bilinguals_group1
8,1741996281877,"14/03/2025, 23:51:21",1741996282017,-4,"14/03/2025, 19:51:22",127065,6,questionnaire-g515,,44423303,12945937,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1280x800,1257x674,,ClozeTask_EN,3,Biling,No,cloze-input-7,tools,,Bilinguals_group1
9,1741996281877,"14/03/2025, 23:51:21",1741996282017,-4,"14/03/2025, 19:51:22",127065,6,questionnaire-g515,,44423303,12945937,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1280x800,1257x674,,ClozeTask_EN,3,Biling,No,cloze-input-8,during,,Bilinguals_group1
10,1741996281877,"14/03/2025, 23:51:21",1741996282017,-4,"14/03/2025, 19:51:22",127065,6,questionnaire-g515,,44423303,12945937,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1280x800,1257x674,,ClozeTask_EN,3,Biling,No,cloze-input-9,which,,Bilinguals_group1
11,1741996281877,"14/03/2025, 23:51:21",1741996282017,-4,"14/03/2025, 19:51:22",127065,6,questionnaire-g515,,44423303,12945937,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1280x800,1257x674,,ClozeTask_EN,3,Biling,No,cloze-input-10,stages,,Bilinguals_group1
12,1741996281877,"14/03/2025, 23:51:21",1741996282017,-4,"14/03/2025, 19:51:22",127065,6,questionnaire-g515,,44423303,12945937,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1280x800,1257x674,,ClozeTask_EN,3,Biling,No,cloze-input-11,of,,Bilinguals_group1
13,1741996281877,"14/03/2025, 23:51:21",1741996282017,-4,"14/03/2025, 19:51:22",127065,6,questionnaire-g515,,44423303,12945937,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1280x800,1257x674,,ClozeTask_EN,3,Biling,No,cloze-input-12,X,,Bilinguals_group1
14,1741996281877,"14/03/2025, 23:51:21",1741996282017,-4,"14/03/2025, 19:51:22",127065,6,questionnaire-g515,,44423303,12945937,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1280x800,1257x674,,ClozeTask_EN,3,Biling,No,cloze-input-13,fishing,,Bilinguals_group1
15,1741996281877,"14/03/2025, 23:51:21",1741996282018,-4,"14/03/2025, 19:51:22",127065,6,questionnaire-g515,,44423303,12945937,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1280x800,1257x674,,ClozeTask_EN,3,Biling,No,cloze-input-14,and,,Bilinguals_group1
16,1741996281877,"14/03/2025, 23:51:21",1741996282018,-4,"14/03/2025, 19:51:22",127065,6,questionnaire-g515,,44423303,12945937,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1280x800,1257x674,,ClozeTask_EN,3,Biling,No,cloze-input-15,societies,,Bilinguals_group1
